MyUnknownColumn,order_id,order_item_id,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_id,seller_city,seller_state,seller_zip_code_prefix,payment_type,payment_sequential,payment_installments,price,freight_value,payment_value,shipping_limit_date,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,day_of_purchase,month_of_purchase,year_of_purchase,month/year_of_purchase,order_status,order_unique_id
333,2ceb6637c42b2ccc41b9949f731f995f,1,d5c3c53a147864a64bc701b14879753f,b6a1661fb4819608724d58226c7a90c7,36010,"juiz de fora",MG,ac6c3623068f30de03045865e4e10089,ferramentas_jardim,59,409,1,3750,35,40,30,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,1,199.9,20.64,220.54,"2017-06-01 08:02:48","2017-05-20 19:07:02","2017-05-21 09:32:31","2017-05-25 06:03:14","2017-06-01 12:19:57","2017-06-23 00:00:00",Saturday,May,2017,May-2017,delivered,2ceb6637c42b2ccc41b9949f731f995f-1
334,39ecbda0a90495a26efaaef708ba97c8,1,a7b7df5662c05961c2610ba95c593154,2ba0f68c895ac31311874d94505cca6a,6364,carapicuiba,SP,ac6c3623068f30de03045865e4e10089,ferramentas_jardim,59,409,1,3750,35,40,30,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,debit_card,1,1,199.9,27.72,227.62,"2018-01-30 19:49:56","2018-01-17 19:39:03","2018-01-17 19:49:56","2018-01-23 18:54:05","2018-01-26 18:22:33","2018-02-22 00:00:00",Wednesday,January,2018,January-2018,delivered,39ecbda0a90495a26efaaef708ba97c8-1
335,4b0c84473bd3be3ee00dba465265e79d,1,e9480985d1c0e64ea0754e6aa4e78566,9b9fb4b63021065c2978405174354981,90010,"porto alegre",RS,ac6c3623068f30de03045865e4e10089,ferramentas_jardim,59,409,1,3750,35,40,30,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,1,209.9,27.79,237.69,"2018-02-27 12:47:43","2018-02-14 13:34:53","2018-02-14 13:47:43","2018-02-20 17:52:50","2018-02-27 19:59:01","2018-03-14 00:00:00",Wednesday,February,2018,February-2018,delivered,4b0c84473bd3be3ee00dba465265e79d-1
336,560459df3c765b876f92c018e728b978,1,e306c9b9d7ff9cb8ff5da5c98e036fae,561120257da1c5fc8470ef7b121681d1,88015,florianopolis,SC,ac6c3623068f30de03045865e4e10089,ferramentas_jardim,59,409,1,3750,35,40,30,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,10,199.9,18.65,218.55,"2017-05-31 23:42:36","2017-05-18 21:31:37","2017-05-18 23:42:36","2017-05-25 06:03:14","2017-06-06 14:43:55","2017-06-19 00:00:00",Thursday,May,2017,May-2017,delivered,560459df3c765b876f92c018e728b978-1
337,7b8ef69133bb95128e53e14329bdb03a,1,a347b5c92e4dfc932d041067f2f48fce,3ffa6b58e047a85a07f78160132b918d,8775,"mogi das cruzes",SP,ac6c3623068f30de03045865e4e10089,ferramentas_jardim,59,409,1,3750,35,40,30,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,4,199.9,27.72,227.62,"2018-01-03 21:53:12","2017-12-19 20:48:05","2017-12-19 21:53:12","2018-01-05 16:49:01","2018-01-10 18:04:25","2018-01-26 00:00:00",Tuesday,December,2017,December-2017,delivered,7b8ef69133bb95128e53e14329bdb03a-1
338,a9f79500e239f331c724ae1fc5543bf5,1,78a6b9486f068ed66115b05fe58b2b57,ce08c5d1cb6ac8f714dc79680c3f7a01,9521,"sao caetano do sul",SP,ac6c3623068f30de03045865e4e10089,ferramentas_jardim,59,409,1,3750,35,40,30,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,5,209.9,23.9,233.8,"2018-03-21 21:31:38","2018-03-10 21:24:16","2018-03-10 21:35:22","2018-03-21 15:18:33","2018-03-26 22:32:41","2018-04-13 00:00:00",Saturday,March,2018,March-2018,delivered,a9f79500e239f331c724ae1fc5543bf5-1
339,b2e54b3ccbc9c423893aa9dbe19dcd73,1,550fc4a83290572e965f77f8c53913b4,05205c3546aefb9ac9436fed99f92af1,21830,"rio de janeiro",RJ,ac6c3623068f30de03045865e4e10089,ferramentas_jardim,59,409,1,3750,35,40,30,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,3,199.9,19.99,219.89,"2017-05-17 10:02:53","2017-05-04 09:48:47","2017-05-04 10:02:53","2017-05-09 08:48:02","2017-05-19 06:34:03","2017-06-07 00:00:00",Thursday,May,2017,May-2017,delivered,b2e54b3ccbc9c423893aa9dbe19dcd73-1
340,beffe64d2172f01e39f8c776eb5862b0,1,086a836b41203d3668bb1f312451932c,aa4d91884f930e5087b72f64ad0157b3,25550,"sao joao de meriti",RJ,ac6c3623068f30de03045865e4e10089,ferramentas_jardim,59,409,1,3750,35,40,30,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,2,199.9,30.44,230.34,"2017-09-04 14:55:40","2017-08-22 14:47:32","2017-08-22 14:55:40","2017-08-25 16:31:43","2017-09-01 17:35:12","2017-09-25 00:00:00",Tuesday,August,2017,August-2017,delivered,beffe64d2172f01e39f8c776eb5862b0-1
341,ef394b6ac2a7a089f6142d4449472073,1,925063180f27eade14d5e059b9d4fe51,27e1476c37b57149dee90a4914f0ee8e,4851,"sao paulo",SP,ac6c3623068f30de03045865e4e10089,ferramentas_jardim,59,409,1,3750,35,40,30,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,10,199.9,27.72,227.62,"2017-07-17 00:15:09","2017-07-04 00:03:44","2017-07-04 00:15:09","2017-07-13 13:40:01","2017-07-27 16:08:06","2017-08-02 00:00:00",Tuesday,July,2017,July-2017,delivered,ef394b6ac2a7a089f6142d4449472073-1
342,0bd66289bf194ff3edb0841291f58da1,1,35a5f209fb977870cf57ca5564033679,065dcef61d5f66b30d2ee51b5343d023,3254,"sao paulo",SP,b249cf5fcf68f70e13515489f0fcb627,ferramentas_jardim,35,325,1,1300,19,33,13,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,6,69.9,15.7,85.6,"2017-04-27 22:50:21","2017-04-13 22:40:08","2017-04-13 22:50:21","2017-04-20 10:47:48","2017-04-28 09:16:15","2017-05-16 00:00:00",Thursday,April,2017,April-2017,delivered,0bd66289bf194ff3edb0841291f58da1-1
343,1217de8bb29e23b3b4ca52c564fb143a,1,8fcebad47cb22e7a7576c02a882a66ed,1dc64a765cc16cb5c9962dcb25491751,7193,guarulhos,SP,b249cf5fcf68f70e13515489f0fcb627,ferramentas_jardim,35,325,1,1300,19,33,13,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,3,69.9,15.7,85.6,"2017-05-16 15:22:49","2017-05-02 20:57:56","2017-05-03 15:22:49","2017-05-09 08:48:03","2017-05-18 07:35:54","2017-06-01 00:00:00",Tuesday,May,2017,May-2017,delivered,1217de8bb29e23b3b4ca52c564fb143a-1
344,207fcb4ce4deeff5a3ec9db8f38acff0,1,b94acc6de36401e0d0bb861e6d196101,1f66a12aca6f4ecbed2c0628570e81ee,95914,lajeado,RS,b249cf5fcf68f70e13515489f0fcb627,ferramentas_jardim,35,325,1,1300,19,33,13,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,1,79.9,17.81,97.71,"2018-02-14 19:11:10","2018-02-01 18:38:24","2018-02-01 19:37:33","2018-02-14 17:35:56","2018-02-23 15:34:00","2018-03-12 00:00:00",Thursday,February,2018,February-2018,delivered,207fcb4ce4deeff5a3ec9db8f38acff0-1
345,3a3b0394c09dbf1c3f658c1fbe9adc31,1,388e380a8fd7135321bbe22ed193d8df,3415a0268772d4cd19b0db5a7dec5676,8270,"sao paulo",SP,b249cf5fcf68f70e13515489f0fcb627,ferramentas_jardim,35,325,1,1300,19,33,13,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,9,79.9,17.81,97.71,"2017-11-24 21:50:22","2017-11-10 21:39:06","2017-11-10 21:50:22","2017-11-16 12:02:21","2018-01-13 00:15:05","2017-12-13 00:00:00",Friday,November,2017,November-2017,delivered,3a3b0394c09dbf1c3f658c1fbe9adc31-1
346,b7ae44656ed457970339225497f75a31,1,68aab7dca3ffc8861c4e0f09c58b15ed,ddaad107b70cdb3da88a892ac5e4de12,13566,"sao carlos",SP,b249cf5fcf68f70e13515489f0fcb627,ferramentas_jardim,35,325,1,1300,19,33,13,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,1,69.9,15.7,85.6,"2017-05-05 11:25:22","2017-04-20 11:13:25","2017-04-20 11:25:22","2017-04-25 08:52:17","2017-05-03 11:42:28","2017-05-19 00:00:00",Thursday,April,2017,April-2017,delivered,b7ae44656ed457970339225497f75a31-1
347,16244699615d84f02399e1b0e88468b2,1,da94b6d4f10776be847cd1869a2c677d,5a4d11d56c3c62e630300b2e98a4c195,11750,peruibe,SP,908cc1d3a4c57d9d802fc3872e396395,moveis_decoracao,45,225,1,2200,35,35,25,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,3,175.3,19.51,194.81,"2017-04-06 17:22:42","2017-04-01 17:11:03","2017-04-01 17:22:42","2017-04-07 13:22:59","2017-04-19 14:45:08","2017-04-26 00:00:00",Saturday,April,2017,April-2017,delivered,16244699615d84f02399e1b0e88468b2-1
348,370e2e6c1a9fd451eb7f0852daa3b006,1,55f7adf99fd2a2c01af34e2dfa272c9f,f9ae226291893fda10af7965268fb7f6,7131,guarulhos,SP,5dddb31154cbd968caa4706ef0f4e0f0,ferramentas_jardim,35,247,1,1100,19,50,20,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,voucher,7,1,79.9,15.77,6.82,"2017-03-23 18:34:44","2017-03-11 18:34:44","2017-03-11 18:34:44","2017-03-15 07:34:16","2017-03-30 15:47:50","2017-04-10 00:00:00",Saturday,March,2017,March-2017,delivered,370e2e6c1a9fd451eb7f0852daa3b006-1
349,370e2e6c1a9fd451eb7f0852daa3b006,1,55f7adf99fd2a2c01af34e2dfa272c9f,f9ae226291893fda10af7965268fb7f6,7131,guarulhos,SP,5dddb31154cbd968caa4706ef0f4e0f0,ferramentas_jardim,35,247,1,1100,19,50,20,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,voucher,11,1,79.9,15.77,6.49,"2017-03-23 18:34:44","2017-03-11 18:34:44","2017-03-11 18:34:44","2017-03-15 07:34:16","2017-03-30 15:47:50","2017-04-10 00:00:00",Saturday,March,2017,March-2017,delivered,370e2e6c1a9fd451eb7f0852daa3b006-1
350,370e2e6c1a9fd451eb7f0852daa3b006,1,55f7adf99fd2a2c01af34e2dfa272c9f,f9ae226291893fda10af7965268fb7f6,7131,guarulhos,SP,5dddb31154cbd968caa4706ef0f4e0f0,ferramentas_jardim,35,247,1,1100,19,50,20,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,1,79.9,15.77,38.58,"2017-03-23 18:34:44","2017-03-11 18:34:44","2017-03-11 18:34:44","2017-03-15 07:34:16","2017-03-30 15:47:50","2017-04-10 00:00:00",Saturday,March,2017,March-2017,delivered,370e2e6c1a9fd451eb7f0852daa3b006-1
351,370e2e6c1a9fd451eb7f0852daa3b006,1,55f7adf99fd2a2c01af34e2dfa272c9f,f9ae226291893fda10af7965268fb7f6,7131,guarulhos,SP,5dddb31154cbd968caa4706ef0f4e0f0,ferramentas_jardim,35,247,1,1100,19,50,20,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,voucher,5,1,79.9,15.77,3.41,"2017-03-23 18:34:44","2017-03-11 18:34:44","2017-03-11 18:34:44","2017-03-15 07:34:16","2017-03-30 15:47:50","2017-04-10 00:00:00",Saturday,March,2017,March-2017,delivered,370e2e6c1a9fd451eb7f0852daa3b006-1
352,370e2e6c1a9fd451eb7f0852daa3b006,1,55f7adf99fd2a2c01af34e2dfa272c9f,f9ae226291893fda10af7965268fb7f6,7131,guarulhos,SP,5dddb31154cbd968caa4706ef0f4e0f0,ferramentas_jardim,35,247,1,1100,19,50,20,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,voucher,10,1,79.9,15.77,13.79,"2017-03-23 18:34:44","2017-03-11 18:34:44","2017-03-11 18:34:44","2017-03-15 07:34:16","2017-03-30 15:47:50","2017-04-10 00:00:00",Saturday,March,2017,March-2017,delivered,370e2e6c1a9fd451eb7f0852daa3b006-1
353,370e2e6c1a9fd451eb7f0852daa3b006,1,55f7adf99fd2a2c01af34e2dfa272c9f,f9ae226291893fda10af7965268fb7f6,7131,guarulhos,SP,5dddb31154cbd968caa4706ef0f4e0f0,ferramentas_jardim,35,247,1,1100,19,50,20,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,voucher,3,1,79.9,15.77,5.71,"2017-03-23 18:34:44","2017-03-11 18:34:44","2017-03-11 18:34:44","2017-03-15 07:34:16","2017-03-30 15:47:50","2017-04-10 00:00:00",Saturday,March,2017,March-2017,delivered,370e2e6c1a9fd451eb7f0852daa3b006-1
354,370e2e6c1a9fd451eb7f0852daa3b006,1,55f7adf99fd2a2c01af34e2dfa272c9f,f9ae226291893fda10af7965268fb7f6,7131,guarulhos,SP,5dddb31154cbd968caa4706ef0f4e0f0,ferramentas_jardim,35,247,1,1100,19,50,20,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,voucher,8,1,79.9,15.77,3.78,"2017-03-23 18:34:44","2017-03-11 18:34:44","2017-03-11 18:34:44","2017-03-15 07:34:16","2017-03-30 15:47:50","2017-04-10 00:00:00",Saturday,March,2017,March-2017,delivered,370e2e6c1a9fd451eb7f0852daa3b006-1
355,370e2e6c1a9fd451eb7f0852daa3b006,1,55f7adf99fd2a2c01af34e2dfa272c9f,f9ae226291893fda10af7965268fb7f6,7131,guarulhos,SP,5dddb31154cbd968caa4706ef0f4e0f0,ferramentas_jardim,35,247,1,1100,19,50,20,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,voucher,6,1,79.9,15.77,2.16,"2017-03-23 18:34:44","2017-03-11 18:34:44","2017-03-11 18:34:44","2017-03-15 07:34:16","2017-03-30 15:47:50","2017-04-10 00:00:00",Saturday,March,2017,March-2017,delivered,370e2e6c1a9fd451eb7f0852daa3b006-1
356,370e2e6c1a9fd451eb7f0852daa3b006,1,55f7adf99fd2a2c01af34e2dfa272c9f,f9ae226291893fda10af7965268fb7f6,7131,guarulhos,SP,5dddb31154cbd968caa4706ef0f4e0f0,ferramentas_jardim,35,247,1,1100,19,50,20,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,voucher,9,1,79.9,15.77,6.88,"2017-03-23 18:34:44","2017-03-11 18:34:44","2017-03-11 18:34:44","2017-03-15 07:34:16","2017-03-30 15:47:50","2017-04-10 00:00:00",Saturday,March,2017,March-2017,delivered,370e2e6c1a9fd451eb7f0852daa3b006-1
357,370e2e6c1a9fd451eb7f0852daa3b006,1,55f7adf99fd2a2c01af34e2dfa272c9f,f9ae226291893fda10af7965268fb7f6,7131,guarulhos,SP,5dddb31154cbd968caa4706ef0f4e0f0,ferramentas_jardim,35,247,1,1100,19,50,20,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,voucher,2,1,79.9,15.77,3.72,"2017-03-23 18:34:44","2017-03-11 18:34:44","2017-03-11 18:34:44","2017-03-15 07:34:16","2017-03-30 15:47:50","2017-04-10 00:00:00",Saturday,March,2017,March-2017,delivered,370e2e6c1a9fd451eb7f0852daa3b006-1
358,370e2e6c1a9fd451eb7f0852daa3b006,1,55f7adf99fd2a2c01af34e2dfa272c9f,f9ae226291893fda10af7965268fb7f6,7131,guarulhos,SP,5dddb31154cbd968caa4706ef0f4e0f0,ferramentas_jardim,35,247,1,1100,19,50,20,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,voucher,4,1,79.9,15.77,4.33,"2017-03-23 18:34:44","2017-03-11 18:34:44","2017-03-11 18:34:44","2017-03-15 07:34:16","2017-03-30 15:47:50","2017-04-10 00:00:00",Saturday,March,2017,March-2017,delivered,370e2e6c1a9fd451eb7f0852daa3b006-1
359,df3c03ee5c240bfffaa5e3dfaeb4699b,1,54bec33d5e42b3d9f9aaae70bbc2f441,6332ca114f87dfefe3a7f3cdc65e66b5,17780,lucelia,SP,5dddb31154cbd968caa4706ef0f4e0f0,ferramentas_jardim,35,247,1,1100,19,50,20,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,9,79.9,16.32,96.22,"2017-07-18 22:55:23","2017-07-05 22:44:25","2017-07-05 22:55:23","2017-07-13 13:40:01","2017-07-21 21:33:55","2017-08-03 00:00:00",Wednesday,July,2017,July-2017,delivered,df3c03ee5c240bfffaa5e3dfaeb4699b-1
360,5cd692d410145f2f1d7ac869a323707c,1,471e287a6db1907b68059d0e15a1c424,13a94b1d5f949aa3660cf0e6e740d74e,11015,santos,SP,056fc939c78534a5fb6a762ef17d912e,moveis_decoracao,53,87,1,1300,25,25,20,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,1,87.9,17.87,105.77,"2017-06-05 15:55:22","2017-05-30 15:43:46","2017-05-30 15:55:22","2017-06-02 13:06:05","2017-06-08 12:23:54","2017-06-22 00:00:00",Tuesday,May,2017,May-2017,delivered,5cd692d410145f2f1d7ac869a323707c-1
361,7033745709b7cf1bac7d2533663592de,1,7f0ca17bb33b230b47459437cf0682c7,1dc848c11c2985635c268ff3dea707eb,21853,"rio de janeiro",RJ,35084deab9603bbb6035bb8638b1df89,moveis_decoracao,49,100,1,1200,25,25,20,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,4,93.9,17.61,111.51,"2016-10-08 14:46:49","2016-10-04 14:13:22","2016-10-04 14:46:48","2016-10-08 14:46:49","2016-10-11 14:46:49","2016-11-30 00:00:00",Tuesday,October,2016,October-2016,delivered,7033745709b7cf1bac7d2533663592de-1
362,c870ef6a8e1d8eec841d79b42a6a20e4,1,5e2eb678bf7712ade6ed644acfd44f5e,2f0a45d60154020f24cd2d0758e71028,4552,"sao paulo",SP,1c2862e8f831c73dd953c24b3fd5b9e2,moveis_decoracao,60,120,1,600,18,30,15,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,boleto,1,1,31.5,14.52,46.02,"2017-01-23 20:45:08","2017-01-19 20:45:08","2017-01-21 03:10:43","2017-01-25 09:24:26","2017-01-30 19:47:59","2017-02-17 00:00:00",Thursday,January,2017,January-2017,delivered,c870ef6a8e1d8eec841d79b42a6a20e4-1
363,e9df4254faf2fe70bfbff4c0abe4fb7c,1,3d1d66accf98c118e170e779aab66b67,3564c4748fd6c1097ba1a7e7c6fa5ff1,89825,xaxim,SC,1c2862e8f831c73dd953c24b3fd5b9e2,moveis_decoracao,60,120,1,600,18,30,15,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,boleto,1,1,31.5,14.52,46.02,"2017-01-25 14:22:49","2017-01-21 14:22:49","2017-01-24 03:45:13","2017-01-27 08:58:51","2017-02-07 11:28:05","2017-02-20 00:00:00",Saturday,January,2017,January-2017,delivered,e9df4254faf2fe70bfbff4c0abe4fb7c-1
364,e68631ba647225f307d0fa392cc1fa13,1,3090a5486278c5bed3dec2bb7bed04a8,41f1f3ec3fc4d082af18a6e3e15813c4,7600,mairipora,SP,f8e02d03ec6d8976eb802198aab5b4bd,moveis_decoracao,54,43,1,1250,20,12,12,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,boleto,1,1,63.5,16.2,159.4,"2017-08-08 02:50:16","2017-08-01 19:11:35","2017-08-02 02:50:16","2017-08-04 14:57:50","2017-08-09 17:27:46","2017-08-23 00:00:00",Tuesday,August,2017,August-2017,delivered,e68631ba647225f307d0fa392cc1fa13-1
365,e68631ba647225f307d0fa392cc1fa13,2,3090a5486278c5bed3dec2bb7bed04a8,41f1f3ec3fc4d082af18a6e3e15813c4,7600,mairipora,SP,f8e02d03ec6d8976eb802198aab5b4bd,moveis_decoracao,54,43,1,1250,20,12,12,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,boleto,1,1,63.5,16.2,159.4,"2017-08-08 02:50:16","2017-08-01 19:11:35","2017-08-02 02:50:16","2017-08-04 14:57:50","2017-08-09 17:27:46","2017-08-23 00:00:00",Tuesday,August,2017,August-2017,delivered,e68631ba647225f307d0fa392cc1fa13-2
366,fa302aa67b18a98eb824a928fb3e53ba,1,58aea9fc48bd6a46f86bdead5143c405,b969838b099b6cea8ce80ae6b7225c2c,28615,"nova friburgo",RJ,08a69b44d48364041d3bc2c74c8600aa,moveis_decoracao,39,42,1,900,25,15,15,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,1,78.99,18.12,97.11,"2018-02-05 12:15:19","2018-01-30 11:56:08","2018-01-30 12:15:19","2018-02-08 19:25:00","2018-03-01 22:49:10","2018-03-02 00:00:00",Tuesday,January,2018,January-2018,delivered,fa302aa67b18a98eb824a928fb3e53ba-1
367,fd22d0466cd7c6203111661f9efc93a1,1,6a203c8a8113cab225817117e15aa9cb,48ea9234386f082f39ce1a05c9e440ee,3220,"sao paulo",SP,e75eb9d7737188be4d7fd8b90b88803e,moveis_decoracao,63,114,1,500,24,24,16,df560393f3a51e74553ab94004ba5c87,loanda,PR,87900,credit_card,1,1,45.49,16.11,61.6,"2017-08-11 19:23:28","2017-08-07 18:52:22","2017-08-07 19:23:28","2017-08-10 19:34:24","2017-08-16 20:33:18","2017-08-29 00:00:00",Monday,August,2017,August-2017,delivered,fd22d0466cd7c6203111661f9efc93a1-1
368,00048cc3ae777c65dbb7d2a0634bc1ea,1,816cbea969fe5b689b39cfc97a506742,85c835d128beae5b4ce8602c491bf385,38017,uberaba,MG,ef92defde845ab8450f9d70c526ef70f,utilidades_domesticas,36,558,1,450,24,8,15,6426d21aca402a131fc0a5d0960a3c90,"ribeirao preto",SP,14091,boleto,1,1,21.9,12.69,34.59,"2017-05-23 03:55:27","2017-05-15 21:42:34","2017-05-17 03:55:27","2017-05-17 11:05:55","2017-05-22 13:44:35","2017-06-06 00:00:00",Monday,May,2017,May-2017,delivered,00048cc3ae777c65dbb7d2a0634bc1ea-1
369,1326c2f23bda822e4ffdd5764e04311e,1,96e67bd62456c6f366ecc6c9f82cf5b8,b8c796be9c36295b43e9595dc5480909,15775,"santa fe do sul",SP,ef92defde845ab8450f9d70c526ef70f,utilidades_domesticas,36,558,1,450,24,8,15,6426d21aca402a131fc0a5d0960a3c90,"ribeirao preto",SP,14091,credit_card,1,1,21.9,12.69,34.59,"2017-06-14 18:20:20","2017-06-08 16:47:22","2017-06-08 18:20:20","2017-06-09 10:45:27","2017-06-19 15:33:58","2017-06-29 00:00:00",Thursday,June,2017,June-2017,delivered,1326c2f23bda822e4ffdd5764e04311e-1
370,145b20b69dc0b70579d0754a3d26b6af,1,f6894d747d521f8fb8ca78f54d8327fa,ba4d1a4a2b540edfb2721a5acc6e4461,89900,"sao miguel do oeste",SC,ef92defde845ab8450f9d70c526ef70f,utilidades_domesticas,36,558,1,450,24,8,15,6426d21aca402a131fc0a5d0960a3c90,"ribeirao preto",SP,14091,boleto,1,1,21.9,16.11,38.01,"2017-06-22 03:25:02","2017-06-15 19:13:25","2017-06-17 03:25:02","2017-06-20 14:57:17","2017-07-10 11:46:40","2017-07-10 00:00:00",Thursday,June,2017,June-2017,delivered,145b20b69dc0b70579d0754a3d26b6af-1
371,84335fd0be72b2dd61ba2f73f389d28a,1,d21616a7f6c6949c83026ea92b5f8503,a29ca82b322c504d2b21d483b91fefdb,95700,"bento goncalves",RS,ef92defde845ab8450f9d70c526ef70f,utilidades_domesticas,36,558,1,450,24,8,15,6426d21aca402a131fc0a5d0960a3c90,"ribeirao preto",SP,14091,boleto,1,1,21.9,16.11,38.01,"2017-05-29 04:03:11","2017-05-21 08:01:54","2017-05-23 04:03:11","2017-05-23 14:40:59","2017-05-29 07:49:31","2017-06-16 00:00:00",Sunday,May,2017,May-2017,delivered,84335fd0be72b2dd61ba2f73f389d28a-1
372,f8a010ec857efd266611a51aceafa6f8,1,acbe4b6adbc9282d11a7dd9e1cb784d6,ced2f2a9802448ab3c75ba63e5aa5877,70775,brasilia,DF,ef92defde845ab8450f9d70c526ef70f,utilidades_domesticas,36,558,1,450,24,8,15,6426d21aca402a131fc0a5d0960a3c90,"ribeirao preto",SP,14091,credit_card,1,3,21.9,16.11,38.01,"2017-09-04 19:50:13","2017-08-29 19:42:23","2017-08-29 19:50:13","2017-09-01 18:54:31","2017-09-13 00:17:35","2017-09-19 00:00:00",Tuesday,August,2017,August-2017,delivered,f8a010ec857efd266611a51aceafa6f8-1
373,055a2893cb600bebc05a16d06e3de36f,1,424593758067a693edc0b912ae09add5,fa57fc078415d5327bb4dbb5e5d10d2a,22775,"rio de janeiro",RJ,abe236a52dbc43e90bad00fe6d794582,cama_mesa_banho,22,332,1,800,34,17,22,6426d21aca402a131fc0a5d0960a3c90,"ribeirao preto",SP,14091,credit_card,1,7,59.9,16.18,76.08,"2017-08-03 09:25:09","2017-07-28 09:14:22","2017-07-28 09:25:09","2017-07-28 14:57:43","2017-08-08 19:03:27","2017-08-21 00:00:00",Friday,July,2017,July-2017,delivered,055a2893cb600bebc05a16d06e3de36f-1
374,17d018174e8bb3a09152f926cc684ad2,1,86bf55f44d8c6260b6d4b5ee9fda81fa,59251275b353db9758a16206fe7d5215,95650,igrejinha,RS,abe236a52dbc43e90bad00fe6d794582,cama_mesa_banho,22,332,1,800,34,17,22,6426d21aca402a131fc0a5d0960a3c90,"ribeirao preto",SP,14091,credit_card,1,7,59.9,16.18,76.08,"2017-08-08 16:30:19","2017-08-02 16:19:57","2017-08-02 16:30:19","2017-08-03 13:27:49","2017-08-21 19:05:50","2017-08-28 00:00:00",Wednesday,August,2017,August-2017,delivered,17d018174e8bb3a09152f926cc684ad2-1
375,369736d4fdf5f12b5b823fe2abb3e485,1,20f2452267f6c154ded2085fb3b55234,54207f53e2c739bea2ecf9d4c06978f1,14850,pradopolis,SP,abe236a52dbc43e90bad00fe6d794582,cama_mesa_banho,22,332,1,800,34,17,22,6426d21aca402a131fc0a5d0960a3c90,"ribeirao preto",SP,14091,credit_card,1,3,59.9,12.76,72.66,"2017-07-17 11:45:23","2017-07-11 11:28:45","2017-07-11 11:45:23","2017-07-11 18:43:38","2017-07-14 20:29:38","2017-07-31 00:00:00",Tuesday,July,2017,July-2017,delivered,369736d4fdf5f12b5b823fe2abb3e485-1
376,385949d678cba16e50726d65f1743d7c,1,63e66520bb65f8fdf7a7fa9f5e1a335c,7f4c430e1f1c950aeeb38d200b5c076a,3286,"sao paulo",SP,abe236a52dbc43e90bad00fe6d794582,cama_mesa_banho,22,332,1,800,34,17,22,6426d21aca402a131fc0a5d0960a3c90,"ribeirao preto",SP,14091,voucher,3,1,59.9,18,28.71,"2017-05-26 13:35:09","2017-05-21 13:26:10","2017-05-22 13:35:09","2017-05-23 14:40:58","2017-05-29 14:21:43","2017-06-28 00:00:00",Sunday,May,2017,May-2017,delivered,385949d678cba16e50726d65f1743d7c-1
